student_id,exam_type,grade,sub_segment,vle_total_clicks,avg_focus_duration_mins,phone_distraction_10min_count,parent_report_open_rate,assessment_avg_score,late_submission_ratio,anxiety_survey_score,night_study_ratio,churn_90d
STU_11753,LGS,8,Telefonla Dağılan,492,29.6,3,0.8,87.9,0.69,5.4,0.94,1
STU_11754,YKS_TYT_AYT,Mezun,Yarıda Bırakan,172,25.1,4,0.61,45.0,0.65,6.5,0.64,0
STU_11755,YKS_TYT_AYT,11,Kaygıyla Erteleyen,372,29.3,2,0.6,74.2,0.82,8.7,0.11,1
STU_11756,YKS_TYT_AYT,12,Yarıda Bırakan,178,26.5,5,0.57,47.9,0.27,5.8,0.22,1
STU_11757,YKS_TYT_AYT,Mezun,Geceye Kayan,735,30.9,4,0.71,76.5,0.53,1.6,0.81,0
STU_11758,LGS,8,Telefonla Dağılan,528,27.9,9,0.5,80.3,0.39,5.2,0.49,1
STU_11759,YKS_TYT_AYT,12,Kaygıyla Erteleyen,519,37.3,1,0.85,82.4,0.7,10.0,0.25,0
STU_11760,YKS_TYT_AYT,11,Başlayamayan,94,21.0,1,0.37,42.9,0.53,5.3,0.5,1
STU_11761,YKS_TYT_AYT,12,Başlayamayan,93,12.3,2,0.05,25.6,0.81,6.5,0.37,1
STU_11762,LGS,8,Kaygıyla Erteleyen,248,23.1,1,0.87,56.9,0.49,8.7,0.34,1
STU_11763,YKS_TYT_AYT,12,Başlayamayan,34,7.1,1,0.08,34.0,0.78,6.7,0.62,1
STU_11764,LGS,8,Kaygıyla Erteleyen,324,38.4,2,0.54,66.8,0.74,7.8,0.3,1
STU_11765,LGS,8,Başlayamayan,186,15.1,1,0.19,57.2,0.89,4.1,0.04,1
STU_11766,YKS_TYT_AYT,11,Telefonla Dağılan,459,24.6,7,0.53,77.2,0.62,5.2,0.56,0
STU_11767,YKS_TYT_AYT,12,Yarıda Bırakan,227,18.8,0,0.66,51.9,0.39,3.9,0.14,1
STU_11768,LGS,8,Telefonla Dağılan,354,17.6,3,0.78,61.9,0.55,4.9,0.44,0
STU_11769,LGS,8,Telefonla Dağılan,518,17.1,4,0.47,62.7,0.46,4.5,0.66,0
STU_11770,YKS_TYT_AYT,12,Yarıda Bırakan,219,13.5,1,0.34,70.6,0.68,3.8,0.24,1
STU_11771,YKS_TYT_AYT,12,Başlayamayan,142,11.5,1,0.04,42.0,0.72,8.2,0.53,1
STU_11772,YKS_TYT_AYT,Mezun,Başlayamayan,120,14.7,3,0.52,49.3,0.67,7.1,0.46,1
STU_11773,YKS_TYT_AYT,12,Telefonla Dağılan,663,18.8,4,0.61,68.0,0.49,5.2,0.46,1
STU_11774,YKS_TYT_AYT,Mezun,Telefonla Dağılan,636,21.1,7,0.58,71.7,0.37,3.3,0.64,0
STU_11775,LGS,8,Telefonla Dağılan,545,25.7,9,0.52,53.8,0.33,5.2,0.68,1
STU_11776,YKS_TYT_AYT,12,Telefonla Dağılan,338,17.4,1,0.55,68.7,0.78,5.4,0.52,1
STU_11777,YKS_TYT_AYT,11,Yarıda Bırakan,325,14.6,1,0.37,49.7,0.79,5.7,0.3,0
STU_11778,LGS,8,Yarıda Bırakan,216,18.0,2,0.17,54.8,0.71,3.5,0.2,1
STU_11779,YKS_TYT_AYT,11,Başlayamayan,149,17.0,1,0.27,39.3,0.52,6.2,0.21,1
STU_11780,LGS,8,Yarıda Bırakan,130,14.3,3,0.53,51.1,0.58,6.6,0.27,1
STU_11781,YKS_TYT_AYT,12,Geceye Kayan,550,34.2,4,0.42,71.3,0.22,3.2,0.67,0
STU_11782,YKS_TYT_AYT,12,Kaygıyla Erteleyen,429,29.0,4,0.81,42.3,0.84,10.0,0.33,1
STU_11783,YKS_TYT_AYT,12,Yarıda Bırakan,332,15.2,3,0.68,53.7,0.35,3.9,0.1,0
STU_11784,YKS_TYT_AYT,11,Telefonla Dağılan,400,11.5,6,0.64,62.2,0.44,6.7,0.29,0
STU_11785,YKS_TYT_AYT,12,Kaygıyla Erteleyen,393,50.4,0,0.88,90.6,0.68,9.0,0.28,1
STU_11786,YKS_TYT_AYT,12,Yarıda Bırakan,346,22.6,3,0.18,42.1,0.41,5.6,0.15,0
STU_11787,YKS_TYT_AYT,Mezun,Başlayamayan,127,16.6,3,0.28,54.6,0.61,6.1,0.48,1
STU_11788,LGS,8,Başlayamayan,77,16.8,2,0.15,55.6,0.79,5.5,0.63,1
STU_11789,YKS_TYT_AYT,Mezun,Telefonla Dağılan,526,19.8,6,0.44,66.4,0.83,5.7,0.64,0
STU_11790,LGS,8,Geceye Kayan,468,36.2,4,0.45,85.9,0.45,3.0,0.95,0
STU_11791,YKS_TYT_AYT,12,Telefonla Dağılan,381,20.8,9,0.59,45.5,0.71,5.5,0.54,0
STU_11792,YKS_TYT_AYT,11,Başlayamayan,179,11.5,2,0.13,48.6,0.75,8.1,0.25,1
STU_11793,YKS_TYT_AYT,12,Başlayamayan,162,7.7,0,0.18,33.9,0.79,8.0,0.12,1
STU_11794,LGS,8,Kaygıyla Erteleyen,261,37.2,1,0.85,44.6,0.81,9.8,0.63,0
STU_11795,LGS,8,Kaygıyla Erteleyen,292,23.7,0,0.82,76.6,0.94,10.0,0.16,0
STU_11796,YKS_TYT_AYT,12,Telefonla Dağılan,593,25.9,10,0.78,37.9,0.38,5.4,0.46,1
STU_11797,LGS,8,Telefonla Dağılan,392,21.9,8,0.49,62.8,0.67,4.0,0.76,1
STU_11798,LGS,8,Başlayamayan,85,3.4,0,0.09,43.5,0.9,9.2,0.53,1
STU_11799,LGS,8,Kaygıyla Erteleyen,199,24.5,2,0.79,72.4,0.69,7.2,0.19,0
STU_11800,YKS_TYT_AYT,11,Kaygıyla Erteleyen,265,27.9,2,0.29,68.7,0.74,8.1,0.3,1
STU_11801,YKS_TYT_AYT,Mezun,Yarıda Bırakan,241,22.8,6,0.24,50.6,0.68,4.4,0.38,0
STU_11802,LGS,8,Telefonla Dağılan,534,15.7,7,0.41,48.6,0.61,4.4,0.53,1
STU_11803,LGS,8,Başlayamayan,136,5.7,2,0.25,44.3,0.92,7.1,0.01,1
STU_11804,LGS,8,Başlayamayan,120,11.8,2,0.57,36.1,0.45,6.6,0.28,1
STU_11805,YKS_TYT_AYT,12,Başlayamayan,204,15.9,1,0.17,60.4,0.74,7.5,0.15,1
STU_11806,YKS_TYT_AYT,12,Başlayamayan,103,13.1,0,0.42,40.8,0.78,6.6,0.71,1
STU_11807,LGS,8,Yarıda Bırakan,219,11.1,4,0.43,58.1,0.55,5.6,0.43,1
STU_11808,LGS,8,Yarıda Bırakan,293,12.4,2,0.3,53.1,0.4,5.6,0.13,0
STU_11809,LGS,8,Telefonla Dağılan,620,15.3,2,0.42,58.6,0.71,5.3,0.76,0
STU_11810,YKS_TYT_AYT,Mezun,Telefonla Dağılan,376,19.8,10,0.67,75.1,0.36,3.8,0.47,1
STU_11811,YKS_TYT_AYT,Mezun,Yarıda Bırakan,155,27.6,1,0.04,52.3,0.59,5.4,0.63,1
STU_11812,LGS,8,Başlayamayan,95,9.5,1,0.22,35.4,0.74,6.0,0.27,0
STU_11813,LGS,8,Telefonla Dağılan,742,27.2,3,0.61,81.9,0.12,4.1,0.79,0
STU_11814,LGS,8,Yarıda Bırakan,253,19.3,3,0.57,65.6,0.49,5.6,0.57,1
STU_11815,YKS_TYT_AYT,11,Yarıda Bırakan,215,10.4,3,0.3,47.6,0.63,5.0,0.21,1
STU_11816,LGS,8,Kaygıyla Erteleyen,169,20.8,2,0.76,62.0,0.66,8.5,0.36,1
STU_11817,YKS_TYT_AYT,12,Telefonla Dağılan,367,27.7,8,0.75,52.3,0.62,5.2,0.37,0
STU_11818,YKS_TYT_AYT,Mezun,Kaygıyla Erteleyen,279,39.9,2,0.66,92.8,0.83,9.5,0.02,0
STU_11819,LGS,8,Telefonla Dağılan,394,20.8,7,0.24,64.8,0.38,1.8,0.63,1
STU_11820,LGS,8,Başlayamayan,87,13.3,1,0.54,62.3,0.51,5.3,0.47,1
STU_11821,LGS,8,Telefonla Dağılan,416,28.3,4,0.47,49.4,0.25,3.8,0.5,1
STU_11822,YKS_TYT_AYT,12,Başlayamayan,150,11.8,4,0.24,47.3,0.41,6.3,0.28,0
STU_11823,YKS_TYT_AYT,11,Yarıda Bırakan,236,8.2,1,0.35,42.8,0.57,3.3,0.85,0
STU_11824,YKS_TYT_AYT,Mezun,Başlayamayan,110,8.7,3,0.18,57.5,0.28,8.2,0.3,0
STU_11825,YKS_TYT_AYT,12,Kaygıyla Erteleyen,247,33.1,2,0.55,51.0,0.71,8.7,0.03,1
STU_11826,LGS,8,Başlayamayan,90,11.2,0,0.43,54.7,0.93,9.5,0.24,1
STU_11827,YKS_TYT_AYT,11,Geceye Kayan,568,37.1,4,0.81,80.0,0.29,4.3,0.64,0
STU_11828,YKS_TYT_AYT,12,Kaygıyla Erteleyen,204,19.7,2,0.81,54.1,0.6,10.0,0.07,0
STU_11829,LGS,8,Yarıda Bırakan,144,23.6,6,0.46,49.7,0.57,5.6,0.23,1
STU_11830,YKS_TYT_AYT,11,Telefonla Dağılan,553,26.0,6,0.69,55.5,0.28,3.0,0.57,1
STU_11831,YKS_TYT_AYT,11,Telefonla Dağılan,546,16.3,6,0.57,60.6,0.39,5.9,0.47,0
STU_11832,YKS_TYT_AYT,Mezun,Kaygıyla Erteleyen,248,27.4,2,0.79,59.0,0.72,9.3,0.46,1
STU_11833,YKS_TYT_AYT,11,Yarıda Bırakan,129,23.0,2,0.29,67.7,0.52,3.5,0.09,1
STU_11834,YKS_TYT_AYT,11,Kaygıyla Erteleyen,216,45.7,3,0.68,81.9,0.98,6.2,0.14,0
STU_11835,YKS_TYT_AYT,12,Yarıda Bırakan,250,13.5,1,0.53,61.8,0.57,4.4,0.37,0
STU_11836,LGS,8,Geceye Kayan,685,24.1,6,0.29,79.6,0.33,4.7,0.67,0
STU_11837,LGS,8,Telefonla Dağılan,447,29.0,14,0.64,94.5,0.52,6.7,0.69,0
STU_11838,YKS_TYT_AYT,12,Yarıda Bırakan,245,19.8,2,0.21,58.5,0.29,6.9,0.3,0
STU_11839,LGS,8,Kaygıyla Erteleyen,374,40.0,0,0.64,57.0,0.75,7.5,0.25,0
STU_11840,LGS,8,Kaygıyla Erteleyen,322,37.4,2,0.85,48.9,0.95,8.3,0.05,0
STU_11841,YKS_TYT_AYT,11,Telefonla Dağılan,538,29.9,7,0.68,46.5,0.69,2.9,0.91,1
STU_11842,YKS_TYT_AYT,Mezun,Başlayamayan,44,10.6,1,0.14,41.1,0.83,5.7,0.52,1
STU_11843,YKS_TYT_AYT,11,Yarıda Bırakan,213,17.1,2,0.5,54.9,0.75,3.1,0.49,0
STU_11844,YKS_TYT_AYT,11,Geceye Kayan,470,34.6,4,0.58,75.7,0.5,5.4,0.78,0
STU_11845,LGS,8,Kaygıyla Erteleyen,356,36.7,2,0.94,77.7,0.73,10.0,0.62,0
STU_11846,LGS,8,Kaygıyla Erteleyen,298,25.2,2,0.89,100.0,0.96,9.6,0.14,0
STU_11847,LGS,8,Başlayamayan,86,6.0,2,0.13,41.3,0.94,3.5,0.4,1
STU_11848,YKS_TYT_AYT,12,Yarıda Bırakan,398,17.6,3,0.38,67.8,0.56,6.3,0.13,1
STU_11849,YKS_TYT_AYT,11,Telefonla Dağılan,621,25.8,4,0.67,68.7,0.6,1.7,0.36,0
STU_11850,LGS,8,Kaygıyla Erteleyen,397,26.2,2,0.81,56.7,0.68,6.9,0.35,1
STU_11851,YKS_TYT_AYT,12,Başlayamayan,154,3.0,2,0.25,19.6,0.92,5.2,0.54,0
STU_11852,YKS_TYT_AYT,12,Kaygıyla Erteleyen,221,13.7,1,0.62,63.4,0.5,7.8,0.23,1
STU_11853,YKS_TYT_AYT,12,Telefonla Dağılan,363,19.0,9,0.76,38.4,0.72,2.0,0.3,0
STU_11854,YKS_TYT_AYT,12,Başlayamayan,63,13.2,2,0.22,56.1,0.89,5.4,0.38,1
STU_11855,LGS,8,Yarıda Bırakan,217,7.3,0,0.34,63.5,0.53,4.8,0.56,1
STU_11856,YKS_TYT_AYT,12,Yarıda Bırakan,267,23.7,1,0.6,65.5,0.17,4.5,0.49,0
STU_11857,YKS_TYT_AYT,11,Telefonla Dağılan,523,14.8,3,0.69,52.7,0.37,3.9,0.55,0
STU_11858,YKS_TYT_AYT,12,Başlayamayan,156,17.4,2,0.3,48.7,0.39,6.9,0.47,1
STU_11859,YKS_TYT_AYT,Mezun,Başlayamayan,132,9.0,2,0.75,46.9,0.75,6.9,0.19,1
STU_11860,YKS_TYT_AYT,Mezun,Kaygıyla Erteleyen,433,25.4,4,0.69,91.2,0.83,10.0,0.38,0
STU_11861,YKS_TYT_AYT,Mezun,Başlayamayan,133,9.5,0,0.29,34.7,0.85,7.1,0.32,0
STU_11862,LGS,8,Yarıda Bırakan,400,10.9,1,0.64,53.9,0.61,3.8,0.56,1
STU_11863,YKS_TYT_AYT,12,Yarıda Bırakan,259,19.0,4,0.13,22.5,0.53,6.1,0.27,1
STU_11864,YKS_TYT_AYT,12,Telefonla Dağılan,328,27.2,5,0.56,76.6,0.47,2.6,0.31,0
STU_11865,YKS_TYT_AYT,12,Kaygıyla Erteleyen,351,39.5,3,0.88,89.1,0.93,8.5,0.62,1
STU_11866,LGS,8,Yarıda Bırakan,225,16.9,2,0.7,47.7,0.59,4.6,0.13,1
STU_11867,LGS,8,Kaygıyla Erteleyen,307,26.5,2,0.54,40.0,0.45,7.9,0.67,0
STU_11868,LGS,8,Telefonla Dağılan,427,21.9,6,0.66,41.6,0.45,5.0,0.22,1
STU_11869,YKS_TYT_AYT,12,Başlayamayan,63,11.1,0,0.11,22.6,0.88,4.5,0.04,1
STU_11870,YKS_TYT_AYT,12,Başlayamayan,124,14.3,1,0.38,49.8,0.68,4.9,0.22,1
STU_11871,LGS,8,Yarıda Bırakan,157,11.1,1,0.23,37.9,0.57,3.3,0.31,1
STU_11872,YKS_TYT_AYT,11,Yarıda Bırakan,297,16.5,3,0.34,54.3,0.78,4.9,0.31,1
STU_11873,YKS_TYT_AYT,12,Telefonla Dağılan,454,29.6,5,0.61,65.6,0.64,4.3,0.42,0
STU_11874,YKS_TYT_AYT,Mezun,Telefonla Dağılan,622,21.4,6,0.56,61.5,0.28,6.0,0.69,1
STU_11875,YKS_TYT_AYT,12,Yarıda Bırakan,183,11.5,1,0.28,72.9,0.75,3.3,0.03,1
STU_11876,YKS_TYT_AYT,12,Başlayamayan,106,15.1,1,0.56,49.4,0.78,10.0,0.15,0
STU_11877,YKS_TYT_AYT,11,Yarıda Bırakan,311,15.4,3,0.12,50.7,0.72,4.5,0.58,1
STU_11878,LGS,8,Telefonla Dağılan,425,19.5,11,0.85,59.4,0.47,5.7,0.67,0
STU_11879,YKS_TYT_AYT,Mezun,Yarıda Bırakan,248,25.7,4,0.26,48.3,0.68,5.7,0.37,0
STU_11880,YKS_TYT_AYT,12,Telefonla Dağılan,604,13.1,4,0.57,74.2,0.28,5.1,0.58,0
STU_11881,YKS_TYT_AYT,12,Başlayamayan,97,10.9,2,0.16,39.7,0.87,3.9,0.65,1
STU_11882,YKS_TYT_AYT,11,Telefonla Dağılan,501,27.8,9,0.21,62.1,0.48,5.3,0.9,1
STU_11883,YKS_TYT_AYT,11,Kaygıyla Erteleyen,393,21.6,1,0.77,61.1,0.92,8.9,0.24,0
STU_11884,LGS,8,Yarıda Bırakan,334,13.3,6,0.52,56.0,0.38,6.4,0.15,1
STU_11885,YKS_TYT_AYT,12,Telefonla Dağılan,598,23.5,5,0.57,60.3,0.18,3.3,0.82,0
STU_11886,LGS,8,Geceye Kayan,569,34.1,5,0.61,64.9,0.09,7.8,0.7,0
STU_11887,LGS,8,Yarıda Bırakan,225,10.2,2,0.42,51.3,0.56,7.1,0.21,1
STU_11888,YKS_TYT_AYT,12,Telefonla Dağılan,570,22.0,5,0.77,45.7,0.57,4.8,0.4,0
STU_11889,YKS_TYT_AYT,Mezun,Başlayamayan,95,5.4,0,0.37,41.7,0.7,3.1,0.37,0
STU_11890,LGS,8,Telefonla Dağılan,504,21.7,5,0.49,44.7,0.45,4.0,0.3,1
STU_11891,LGS,8,Başlayamayan,97,8.4,2,0.16,42.7,0.93,7.7,0.36,0
STU_11892,YKS_TYT_AYT,12,Geceye Kayan,802,20.7,4,0.51,64.1,0.36,7.2,0.72,1
STU_11893,LGS,8,Telefonla Dağılan,553,28.5,4,0.81,57.1,0.62,3.3,0.18,0
STU_11894,YKS_TYT_AYT,12,Kaygıyla Erteleyen,361,22.4,1,0.58,81.5,0.7,9.8,0.57,1
STU_11895,YKS_TYT_AYT,Mezun,Telefonla Dağılan,645,24.6,4,0.37,75.0,0.58,4.1,0.25,0
STU_11896,YKS_TYT_AYT,12,Telefonla Dağılan,502,29.9,7,0.35,54.7,0.4,5.3,0.38,0
STU_11897,LGS,8,Yarıda Bırakan,232,13.9,3,0.66,48.5,0.51,3.9,0.19,0
STU_11898,LGS,8,Kaygıyla Erteleyen,519,33.2,1,0.83,66.4,0.48,9.8,0.27,1
STU_11899,YKS_TYT_AYT,11,Geceye Kayan,658,38.1,3,0.51,71.9,0.26,7.1,0.76,0
STU_11900,YKS_TYT_AYT,12,Telefonla Dağılan,669,13.5,2,0.47,53.5,0.51,3.5,0.18,1
STU_11901,LGS,8,Geceye Kayan,564,32.6,8,0.89,58.9,0.43,5.1,0.88,1
STU_11902,YKS_TYT_AYT,Mezun,Telefonla Dağılan,484,25.3,4,0.45,65.3,0.41,5.3,0.5,1
STU_11903,LGS,8,Telefonla Dağılan,413,28.0,7,0.12,66.0,0.39,6.2,0.59,0
STU_11904,YKS_TYT_AYT,12,Yarıda Bırakan,232,20.1,3,0.38,66.9,0.21,8.1,0.18,1
STU_11905,LGS,8,Başlayamayan,98,19.0,0,0.26,36.8,0.84,6.6,0.54,1
STU_11906,YKS_TYT_AYT,11,Başlayamayan,150,12.2,2,0.2,45.8,0.74,6.2,0.19,1
STU_11907,LGS,8,Yarıda Bırakan,256,16.1,2,0.46,63.3,0.08,5.1,0.63,0
STU_11908,LGS,8,Telefonla Dağılan,486,41.3,11,0.68,65.6,0.43,1.0,0.31,0
STU_11909,LGS,8,Yarıda Bırakan,206,9.9,1,0.46,60.3,0.6,5.5,0.38,0
STU_11910,LGS,8,Yarıda Bırakan,302,22.0,3,0.42,38.4,0.34,4.7,0.33,0
STU_11911,YKS_TYT_AYT,11,Geceye Kayan,654,46.4,4,0.63,64.5,0.17,3.4,0.9,0
STU_11912,YKS_TYT_AYT,12,Yarıda Bırakan,244,13.8,5,0.33,49.9,0.69,6.0,0.45,1
STU_11913,LGS,8,Yarıda Bırakan,275,14.0,3,0.59,64.4,0.61,6.1,0.23,0
STU_11914,YKS_TYT_AYT,11,Başlayamayan,174,15.9,1,0.33,50.8,0.66,4.0,0.06,0
STU_11915,YKS_TYT_AYT,Mezun,Başlayamayan,146,14.0,1,0.27,57.9,0.66,5.9,0.39,1
STU_11916,YKS_TYT_AYT,11,Kaygıyla Erteleyen,458,18.1,5,0.52,77.5,0.78,8.7,0.44,1
STU_11917,YKS_TYT_AYT,11,Telefonla Dağılan,503,25.4,3,0.69,62.0,0.23,2.6,0.5,1
STU_11918,LGS,8,Kaygıyla Erteleyen,379,23.1,3,0.59,68.9,0.59,9.5,0.47,0
STU_11919,LGS,8,Başlayamayan,78,15.4,0,0.04,68.0,0.94,6.2,0.33,1
STU_11920,YKS_TYT_AYT,12,Telefonla Dağılan,383,20.2,9,0.63,70.6,0.27,1.9,0.67,1
STU_11921,LGS,8,Yarıda Bırakan,287,10.3,2,0.31,83.6,0.3,4.3,0.27,1
STU_11922,YKS_TYT_AYT,11,Yarıda Bırakan,244,25.4,1,0.53,52.6,0.46,6.0,0.23,1
STU_11923,LGS,8,Başlayamayan,103,9.8,1,0.25,68.8,0.34,6.6,0.2,1
STU_11924,YKS_TYT_AYT,12,Başlayamayan,137,5.8,3,0.47,45.5,0.45,7.4,0.47,1
STU_11925,LGS,8,Yarıda Bırakan,238,15.9,2,0.71,50.8,0.23,2.9,0.38,1
STU_11926,YKS_TYT_AYT,Mezun,Başlayamayan,104,13.7,0,0.18,71.5,0.38,3.9,0.48,1
STU_11927,YKS_TYT_AYT,11,Geceye Kayan,494,28.4,3,0.52,73.0,0.2,5.6,0.66,0
STU_11928,YKS_TYT_AYT,12,Yarıda Bırakan,294,23.2,4,0.27,65.8,0.69,5.0,0.12,1
STU_11929,LGS,8,Başlayamayan,97,13.7,2,0.37,30.5,0.52,7.2,0.4,1
STU_11930,YKS_TYT_AYT,12,Başlayamayan,90,7.7,2,0.26,45.7,0.74,5.3,0.38,1
STU_11931,YKS_TYT_AYT,Mezun,Telefonla Dağılan,527,19.1,5,0.91,52.9,0.39,4.9,0.42,1
STU_11932,YKS_TYT_AYT,11,Başlayamayan,73,6.6,0,0.2,49.6,0.85,6.0,0.51,0
STU_11933,YKS_TYT_AYT,Mezun,Kaygıyla Erteleyen,344,18.0,3,0.77,76.8,0.77,10.0,0.35,1
STU_11934,YKS_TYT_AYT,12,Geceye Kayan,651,32.8,2,0.81,73.9,0.24,3.6,0.77,1
STU_11935,YKS_TYT_AYT,Mezun,Yarıda Bırakan,203,13.3,2,0.29,64.7,0.1,8.6,0.55,0
STU_11936,LGS,8,Yarıda Bırakan,206,16.9,1,0.32,66.2,0.35,2.8,0.33,0
STU_11937,YKS_TYT_AYT,12,Başlayamayan,115,11.0,2,0.67,37.9,0.85,6.4,0.46,0
STU_11938,YKS_TYT_AYT,Mezun,Telefonla Dağılan,338,24.9,7,0.78,46.4,0.45,4.4,0.94,0
STU_11939,LGS,8,Yarıda Bırakan,303,19.0,2,0.42,66.0,0.63,3.3,0.09,1
STU_11940,LGS,8,Yarıda Bırakan,260,27.3,1,0.25,62.3,0.56,5.5,0.13,1
STU_11941,LGS,8,Başlayamayan,121,10.8,1,0.22,48.3,0.3,5.0,0.59,1
STU_11942,YKS_TYT_AYT,12,Telefonla Dağılan,253,27.1,7,0.65,77.6,0.49,5.8,0.21,1
STU_11943,YKS_TYT_AYT,Mezun,Yarıda Bırakan,384,29.6,3,0.19,46.0,0.47,5.4,0.16,1
STU_11944,YKS_TYT_AYT,11,Başlayamayan,96,12.8,0,0.27,39.9,0.48,3.8,0.11,1
STU_11945,YKS_TYT_AYT,12,Telefonla Dağılan,549,23.0,11,0.58,54.7,0.38,5.3,0.89,1
STU_11946,YKS_TYT_AYT,12,Telefonla Dağılan,501,24.2,11,0.58,61.0,0.3,4.6,0.32,0
STU_11947,LGS,8,Kaygıyla Erteleyen,358,26.3,3,0.95,40.5,0.84,7.9,0.24,0
STU_11948,LGS,8,Başlayamayan,69,11.4,1,0.27,68.7,0.44,6.1,0.33,1
STU_11949,YKS_TYT_AYT,12,Kaygıyla Erteleyen,316,22.7,1,0.81,65.3,0.44,7.3,0.23,1
STU_11950,LGS,8,Telefonla Dağılan,516,29.0,7,0.65,87.4,0.21,5.5,0.28,1
STU_11951,LGS,8,Başlayamayan,124,4.7,2,0.21,58.5,0.71,6.7,0.25,0
STU_11952,YKS_TYT_AYT,12,Telefonla Dağılan,388,30.7,2,0.68,52.0,0.23,2.9,0.3,0
STU_11953,YKS_TYT_AYT,12,Yarıda Bırakan,177,21.5,3,0.23,52.7,0.53,3.8,0.74,1
STU_11954,YKS_TYT_AYT,Mezun,Geceye Kayan,568,21.1,5,0.71,45.4,0.3,6.8,0.89,0
STU_11955,YKS_TYT_AYT,12,Başlayamayan,89,8.9,2,0.11,62.0,0.79,7.0,0.06,1
STU_11956,YKS_TYT_AYT,Mezun,Telefonla Dağılan,543,20.2,3,0.68,40.4,0.21,4.9,0.64,1
STU_11957,YKS_TYT_AYT,12,Yarıda Bırakan,309,12.2,1,0.33,62.0,0.46,3.7,0.32,1
STU_11958,YKS_TYT_AYT,Mezun,Geceye Kayan,489,33.5,4,0.35,63.5,0.41,7.5,0.74,1
STU_11959,YKS_TYT_AYT,11,Yarıda Bırakan,243,11.3,2,0.2,53.4,0.22,5.2,0.16,0
STU_11960,LGS,8,Geceye Kayan,559,24.5,5,0.58,75.0,0.25,4.6,0.94,0
STU_11961,LGS,8,Geceye Kayan,680,34.5,4,0.71,66.2,0.3,6.1,0.86,0
STU_11962,YKS_TYT_AYT,12,Yarıda Bırakan,241,18.6,2,0.63,49.0,0.46,4.4,0.3,0
STU_11963,LGS,8,Kaygıyla Erteleyen,162,17.4,2,0.53,63.5,0.79,8.6,0.46,1
STU_11964,YKS_TYT_AYT,12,Geceye Kayan,678,29.3,6,0.42,83.5,0.32,5.6,0.52,0
STU_11965,YKS_TYT_AYT,12,Yarıda Bırakan,353,30.3,1,0.56,57.3,0.48,5.9,0.16,0
STU_11966,LGS,8,Yarıda Bırakan,242,16.1,2,0.59,71.7,0.63,5.0,0.62,0
STU_11967,LGS,8,Telefonla Dağılan,420,24.8,5,0.55,63.4,0.52,3.5,0.7,1
STU_11968,LGS,8,Yarıda Bırakan,266,25.7,2,0.58,43.0,0.59,4.4,0.5,0
STU_11969,LGS,8,Başlayamayan,206,5.8,0,0.34,54.0,0.76,6.9,0.25,0
STU_11970,LGS,8,Yarıda Bırakan,205,16.2,2,0.21,48.7,0.43,5.6,0.41,1
STU_11971,YKS_TYT_AYT,12,Yarıda Bırakan,185,16.6,2,0.22,41.6,0.15,3.4,0.22,0
STU_11972,LGS,8,Yarıda Bırakan,256,24.3,6,0.25,65.1,0.18,6.1,0.47,0
STU_11973,YKS_TYT_AYT,12,Başlayamayan,129,14.3,1,0.21,45.3,0.79,6.2,0.4,1
STU_11974,LGS,8,Kaygıyla Erteleyen,341,28.9,6,0.67,73.3,0.64,10.0,0.63,1
STU_11975,YKS_TYT_AYT,11,Telefonla Dağılan,672,27.1,6,0.59,57.1,0.32,6.0,0.43,1
STU_11976,LGS,8,Başlayamayan,52,15.0,1,0.23,50.8,0.62,3.8,0.81,1
STU_11977,YKS_TYT_AYT,Mezun,Telefonla Dağılan,657,20.1,3,0.74,54.1,0.38,5.0,0.27,0
STU_11978,YKS_TYT_AYT,11,Telefonla Dağılan,561,38.7,3,0.19,67.0,0.11,3.7,0.42,1
STU_11979,YKS_TYT_AYT,12,Geceye Kayan,612,25.2,4,0.91,64.2,0.17,5.7,0.95,0
STU_11980,LGS,8,Başlayamayan,113,7.8,3,0.34,52.4,0.51,4.2,0.43,0
STU_11981,YKS_TYT_AYT,12,Yarıda Bırakan,130,18.3,2,0.56,59.7,0.66,5.3,0.68,0
STU_11982,YKS_TYT_AYT,12,Geceye Kayan,697,46.7,0,0.61,80.7,0.6,8.3,0.59,1
STU_11983,YKS_TYT_AYT,12,Geceye Kayan,403,40.0,5,0.69,75.0,0.19,5.6,0.92,1
STU_11984,LGS,8,Telefonla Dağılan,642,23.7,3,0.79,56.2,0.35,4.9,0.51,1
STU_11985,LGS,8,Kaygıyla Erteleyen,419,30.3,2,0.34,41.9,0.75,9.8,0.09,0
STU_11986,YKS_TYT_AYT,12,Başlayamayan,124,19.9,3,0.15,47.7,0.51,6.6,0.18,1
STU_11987,YKS_TYT_AYT,12,Telefonla Dağılan,626,19.3,4,0.6,67.1,0.38,3.1,0.25,0
STU_11988,YKS_TYT_AYT,11,Yarıda Bırakan,411,21.0,3,0.45,64.4,0.5,5.3,0.19,1
STU_11989,YKS_TYT_AYT,12,Başlayamayan,64,10.3,2,0.41,37.8,0.81,9.2,0.67,0
STU_11990,YKS_TYT_AYT,Mezun,Kaygıyla Erteleyen,440,9.3,2,0.82,86.7,0.59,9.8,0.48,1
STU_11991,LGS,8,Başlayamayan,113,7.5,2,0.2,57.3,0.8,6.9,0.27,0
